ocdid,levels,recursive,roles,fields
ocd-division/country:us/state:al/sldl:66
ocd-division/country:us/state:al/sldl:67
ocd-division/country:us/state:al/sldl:68
ocd-division/country:us/state:al/sldl:69
ocd-division/country:us/state:al/sldl:70
ocd-division/country:us/state:al/sldl:71
ocd-division/country:us/state:al/sldl:72
ocd-division/country:us/state:al/sldl:73
ocd-division/country:us/state:al/sldl:74
ocd-division/country:us/state:al/sldl:75
ocd-division/country:us/state:al/sldl:76
ocd-division/country:us/state:al/sldl:77
ocd-division/country:us/state:al/sldl:78
ocd-division/country:us/state:al/sldl:79
ocd-division/country:us/state:al/sldl:80
ocd-division/country:us/state:al/sldl:81
ocd-division/country:us/state:al/sldl:82
ocd-division/country:us/state:al/sldl:83
ocd-division/country:us/state:al/sldl:84
ocd-division/country:us/state:al/sldl:85
ocd-division/country:us/state:al/sldl:86
ocd-division/country:us/state:al/sldl:87
ocd-division/country:us/state:al/sldl:88
ocd-division/country:us/state:al/sldl:89
ocd-division/country:us/state:al/sldl:90
ocd-division/country:us/state:al/sldl:91
ocd-division/country:us/state:al/sldl:92
ocd-division/country:us/state:al/sldl:93
ocd-division/country:us/state:al/sldl:94
ocd-division/country:us/state:al/sldl:95
ocd-division/country:us/state:al/sldl:96
ocd-division/country:us/state:al/sldl:97
ocd-division/country:us/state:al/sldl:98
ocd-division/country:us/state:al/sldl:99
ocd-division/country:us/state:al/sldl:100
ocd-division/country:us/state:al/sldl:101
ocd-division/country:us/state:al/sldl:102
ocd-division/country:us/state:al/sldl:103
ocd-division/country:us/state:al/sldl:104
ocd-division/country:us/state:al/sldl:105
ocd-division/country:us/state:ak/sldl:1
ocd-division/country:us/state:ak/sldl:2
ocd-division/country:us/state:ak/sldl:3
ocd-division/country:us/state:ak/sldl:4
ocd-division/country:us/state:ak/sldl:5
ocd-division/country:us/state:ak/sldl:6
ocd-division/country:us/state:ak/sldl:7
ocd-division/country:us/state:ak/sldl:8
ocd-division/country:us/state:ak/sldl:9
ocd-division/country:us/state:ak/sldl:10
ocd-division/country:us/state:ak/sldl:11
ocd-division/country:us/state:ak/sldl:12
ocd-division/country:us/state:ak/sldl:13
ocd-division/country:us/state:ak/sldl:14
ocd-division/country:us/state:ak/sldl:15
ocd-division/country:us/state:ak/sldl:16
ocd-division/country:us/state:ak/sldl:17
ocd-division/country:us/state:ak/sldl:18
ocd-division/country:us/state:ak/sldl:19
ocd-division/country:us/state:ak/sldl:20
ocd-division/country:us/state:ak/sldl:21
ocd-division/country:us/state:ak/sldl:22
ocd-division/country:us/state:ak/sldl:23
ocd-division/country:us/state:ak/sldl:24
ocd-division/country:us/state:ak/sldl:25
ocd-division/country:us/state:ak/sldl:26
ocd-division/country:us/state:ak/sldl:27
ocd-division/country:us/state:ak/sldl:28
ocd-division/country:us/state:ak/sldl:29,,
ocd-division/country:us/state:ak/sldl:30,,
ocd-division/country:us/state:ak/sldl:31,,
ocd-division/country:us/state:ak/sldl:32,,
ocd-division/country:us/state:ak/sldl:33,,
ocd-division/country:us/state:ak/sldl:34,,
ocd-division/country:us/state:ak/sldl:35,,
ocd-division/country:us/state:ak/sldl:36,,
ocd-division/country:us/state:ak/sldl:37,,
ocd-division/country:us/state:ak/sldl:38,,
ocd-division/country:us/state:ak/sldl:39,,
ocd-division/country:us/state:ak/sldl:40,,
ocd-division/country:us/state:az/sldl:1,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:2,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:3,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:4,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:5,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:6,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:7,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:8,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:9,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:10,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:11,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:12,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:13,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:14,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:15,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:16,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:17,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:18,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:19,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:20,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:21,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:22,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:23,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:24,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:25,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:26,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:27,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:28,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:29,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:az/sldl:30,,TRUE,legislatorLowerBody,
ocd-division/country:us/state:ar/sldl:1,,
ocd-division/country:us/state:ar/sldl:2,,
ocd-division/country:us/state:ar/sldl:3,,
ocd-division/country:us/state:ar/sldl:4,,
ocd-division/country:us/state:ar/sldl:5,,
ocd-division/country:us/state:ar/sldl:6,,
ocd-division/country:us/state:ar/sldl:7
ocd-division/country:us/state:ar/sldl:8
ocd-division/country:us/state:ar/sldl:9
ocd-division/country:us/state:ar/sldl:10
ocd-division/country:us/state:ar/sldl:11
ocd-division/country:us/state:ar/sldl:12
ocd-division/country:us/state:ar/sldl:13
ocd-division/country:us/state:ar/sldl:14
ocd-division/country:us/state:ar/sldl:15
ocd-division/country:us/state:ar/sldl:16
ocd-division/country:us/state:ar/sldl:17
ocd-division/country:us/state:ar/sldl:18
ocd-division/country:us/state:ar/sldl:19
ocd-division/country:us/state:ar/sldl:20
ocd-division/country:us/state:ar/sldl:21
ocd-division/country:us/state:ar/sldl:22
ocd-division/country:us/state:ar/sldl:23
ocd-division/country:us/state:ar/sldl:24
ocd-division/country:us/state:ar/sldl:25
ocd-division/country:us/state:ar/sldl:26
ocd-division/country:us/state:ar/sldl:27
ocd-division/country:us/state:ar/sldl:28
ocd-division/country:us/state:ar/sldl:29
ocd-division/country:us/state:ar/sldl:30
ocd-division/country:us/state:ar/sldl:31
ocd-division/country:us/state:ar/sldl:32
ocd-division/country:us/state:ar/sldl:33
ocd-division/country:us/state:ar/sldl:34
ocd-division/country:us/state:ar/sldl:35
ocd-division/country:us/state:ar/sldl:36
ocd-division/country:us/state:ar/sldl:37
ocd-division/country:us/state:ar/sldl:38
ocd-division/country:us/state:ar/sldl:39
ocd-division/country:us/state:ar/sldl:40
ocd-division/country:us/state:ar/sldl:41
ocd-division/country:us/state:ar/sldl:42
ocd-division/country:us/state:ar/sldl:43
ocd-division/country:us/state:ar/sldl:44
ocd-division/country:us/state:ar/sldl:45
ocd-division/country:us/state:ar/sldl:46
ocd-division/country:us/state:ar/sldl:47
ocd-division/country:us/state:ar/sldl:48
ocd-division/country:us/state:ar/sldl:49
ocd-division/country:us/state:ar/sldl:50
ocd-division/country:us/state:ar/sldl:51
ocd-division/country:us/state:ar/sldl:52
ocd-division/country:us/state:ar/sldl:53
ocd-division/country:us/state:ar/sldl:54
ocd-division/country:us/state:ar/sldl:55
ocd-division/country:us/state:ar/sldl:56
ocd-division/country:us/state:ar/sldl:57
ocd-division/country:us/state:ar/sldl:58
ocd-division/country:us/state:ar/sldl:59
ocd-division/country:us/state:ar/sldl:60
ocd-division/country:us/state:ar/sldl:61
ocd-division/country:us/state:ar/sldl:62
ocd-division/country:us/state:ar/sldl:63
ocd-division/country:us/state:ar/sldl:64
ocd-division/country:us/state:ar/sldl:65
ocd-division/country:us/state:ar/sldl:66
ocd-division/country:us/state:ar/sldl:67
ocd-division/country:us/state:ar/sldl:68
ocd-division/country:us/state:ar/sldl:69
ocd-division/country:us/state:ar/sldl:70
ocd-division/country:us/state:ar/sldl:71
ocd-division/country:us/state:ar/sldl:72
ocd-division/country:us/state:ar/sldl:73
ocd-division/country:us/state:ar/sldl:74
ocd-division/country:us/state:ar/sldl:75
ocd-division/country:us/state:ar/sldl:76
ocd-division/country:us/state:ar/sldl:77
ocd-division/country:us/state:ar/sldl:78
ocd-division/country:us/state:ar/sldl:79
ocd-division/country:us/state:ar/sldl:80
ocd-division/country:us/state:ar/sldl:81
ocd-division/country:us/state:ar/sldl:82
ocd-division/country:us/state:ar/sldl:83
ocd-division/country:us/state:ar/sldl:84
ocd-division/country:us/state:ar/sldl:85
ocd-division/country:us/state:ar/sldl:86
ocd-division/country:us/state:ar/sldl:87
ocd-division/country:us/state:ar/sldl:88
ocd-division/country:us/state:ar/sldl:89
ocd-division/country:us/state:ar/sldl:90
ocd-division/country:us/state:ar/sldl:91
ocd-division/country:us/state:ar/sldl:92
ocd-division/country:us/state:ar/sldl:93
ocd-division/country:us/state:ar/sldl:94
ocd-division/country:us/state:ar/sldl:95
ocd-division/country:us/state:ar/sldl:96
ocd-division/country:us/state:ar/sldl:97
ocd-division/country:us/state:ar/sldl:98
ocd-division/country:us/state:ar/sldl:99
ocd-division/country:us/state:ar/sldl:100
ocd-division/country:us/state:ca/sldl:1
ocd-division/country:us/state:ca/sldl:2
ocd-division/country:us/state:ca/sldl:3
ocd-division/country:us/state:ca/sldl:4
ocd-division/country:us/state:ca/sldl:5
ocd-division/country:us/state:ca/sldl:6
ocd-division/country:us/state:ca/sldl:7
ocd-division/country:us/state:ca/sldl:8
ocd-division/country:us/state:ca/sldl:9
ocd-division/country:us/state:ca/sldl:10
ocd-division/country:us/state:ca/sldl:11
ocd-division/country:us/state:ca/sldl:12
ocd-division/country:us/state:ca/sldl:13
ocd-division/country:us/state:ca/sldl:14
ocd-division/country:us/state:ca/sldl:15
ocd-division/country:us/state:ca/sldl:16
ocd-division/country:us/state:ca/sldl:17
ocd-division/country:us/state:ca/sldl:18
ocd-division/country:us/state:ca/sldl:19
ocd-division/country:us/state:ca/sldl:20
ocd-division/country:us/state:ca/sldl:21
ocd-division/country:us/state:ca/sldl:22
ocd-division/country:us/state:ca/sldl:23
ocd-division/country:us/state:ca/sldl:24
ocd-division/country:us/state:ca/sldl:25
ocd-division/country:us/state:ca/sldl:26
ocd-division/country:us/state:ca/sldl:27
ocd-division/country:us/state:ca/sldl:28
ocd-division/country:us/state:ca/sldl:29
ocd-division/country:us/state:ca/sldl:30
ocd-division/country:us/state:ca/sldl:31
ocd-division/country:us/state:ca/sldl:32
ocd-division/country:us/state:ca/sldl:33
ocd-division/country:us/state:ca/sldl:34
ocd-division/country:us/state:ca/sldl:35
ocd-division/country:us/state:ca/sldl:36
ocd-division/country:us/state:ca/sldl:37
ocd-division/country:us/state:ca/sldl:38
ocd-division/country:us/state:ca/sldl:39
ocd-division/country:us/state:ca/sldl:40
ocd-division/country:us/state:ca/sldl:41
ocd-division/country:us/state:ca/sldl:42
ocd-division/country:us/state:ca/sldl:43
ocd-division/country:us/state:ca/sldl:44
ocd-division/country:us/state:ca/sldl:45
ocd-division/country:us/state:ca/sldl:46
ocd-division/country:us/state:ca/sldl:47
ocd-division/country:us/state:ca/sldl:48
ocd-division/country:us/state:ca/sldl:49
ocd-division/country:us/state:ca/sldl:50
ocd-division/country:us/state:ca/sldl:51
ocd-division/country:us/state:ca/sldl:52
ocd-division/country:us/state:ca/sldl:53
ocd-division/country:us/state:ca/sldl:54
ocd-division/country:us/state:ca/sldl:55
ocd-division/country:us/state:ca/sldl:56
ocd-division/country:us/state:ca/sldl:57
ocd-division/country:us/state:ca/sldl:58
ocd-division/country:us/state:ca/sldl:59
ocd-division/country:us/state:ca/sldl:60
ocd-division/country:us/state:ca/sldl:61
ocd-division/country:us/state:ca/sldl:62
ocd-division/country:us/state:ca/sldl:63
ocd-division/country:us/state:ca/sldl:64
ocd-division/country:us/state:ca/sldl:65
ocd-division/country:us/state:ca/sldl:66
ocd-division/country:us/state:ca/sldl:67
ocd-division/country:us/state:ca/sldl:68
ocd-division/country:us/state:ca/sldl:69
ocd-division/country:us/state:ca/sldl:70
ocd-division/country:us/state:ca/sldl:71
ocd-division/country:us/state:ca/sldl:72
ocd-division/country:us/state:ca/sldl:73
ocd-division/country:us/state:ca/sldl:74
ocd-division/country:us/state:ca/sldl:75
ocd-division/country:us/state:ca/sldl:76
ocd-division/country:us/state:ca/sldl:77
ocd-division/country:us/state:ca/sldl:78
ocd-division/country:us/state:ca/sldl:79
ocd-division/country:us/state:ca/sldl:80
ocd-division/country:us/state:co/sldl:1
ocd-division/country:us/state:co/sldl:2
ocd-division/country:us/state:co/sldl:3
ocd-division/country:us/state:co/sldl:4
ocd-division/country:us/state:co/sldl:5
ocd-division/country:us/state:co/sldl:6
ocd-division/country:us/state:co/sldl:7
ocd-division/country:us/state:co/sldl:8
ocd-division/country:us/state:co/sldl:9
ocd-division/country:us/state:co/sldl:10
ocd-division/country:us/state:co/sldl:11
ocd-division/country:us/state:co/sldl:12
ocd-division/country:us/state:co/sldl:13
ocd-division/country:us/state:co/sldl:14
ocd-division/country:us/state:co/sldl:15
ocd-division/country:us/state:co/sldl:16
ocd-division/country:us/state:co/sldl:17
ocd-division/country:us/state:co/sldl:18
ocd-division/country:us/state:co/sldl:19
ocd-division/country:us/state:co/sldl:20
ocd-division/country:us/state:co/sldl:21
ocd-division/country:us/state:co/sldl:22
ocd-division/country:us/state:co/sldl:23
ocd-division/country:us/state:co/sldl:24
ocd-division/country:us/state:co/sldl:25
ocd-division/country:us/state:co/sldl:26
ocd-division/country:us/state:co/sldl:27
ocd-division/country:us/state:co/sldl:28
ocd-division/country:us/state:co/sldl:29
ocd-division/country:us/state:co/sldl:30
ocd-division/country:us/state:co/sldl:31
ocd-division/country:us/state:co/sldl:32
ocd-division/country:us/state:co/sldl:33
ocd-division/country:us/state:co/sldl:34
ocd-division/country:us/state:co/sldl:35
ocd-division/country:us/state:co/sldl:36
ocd-division/country:us/state:co/sldl:37
ocd-division/country:us/state:co/sldl:38
ocd-division/country:us/state:co/sldl:39
ocd-division/country:us/state:co/sldl:40
ocd-division/country:us/state:co/sldl:41
ocd-division/country:us/state:co/sldl:42
ocd-division/country:us/state:co/sldl:43
ocd-division/country:us/state:co/sldl:44
ocd-division/country:us/state:co/sldl:45
ocd-division/country:us/state:co/sldl:46
ocd-division/country:us/state:co/sldl:47
ocd-division/country:us/state:co/sldl:48
ocd-division/country:us/state:co/sldl:49
ocd-division/country:us/state:co/sldl:50
ocd-division/country:us/state:co/sldl:51
ocd-division/country:us/state:co/sldl:52
ocd-division/country:us/state:co/sldl:53
ocd-division/country:us/state:co/sldl:54
ocd-division/country:us/state:co/sldl:55
ocd-division/country:us/state:co/sldl:56
ocd-division/country:us/state:co/sldl:57
ocd-division/country:us/state:co/sldl:58
ocd-division/country:us/state:co/sldl:59
ocd-division/country:us/state:co/sldl:60
ocd-division/country:us/state:co/sldl:61
ocd-division/country:us/state:co/sldl:62
ocd-division/country:us/state:co/sldl:63
ocd-division/country:us/state:co/sldl:64
ocd-division/country:us/state:co/sldl:65
ocd-division/country:us/state:ct/sldl:1
ocd-division/country:us/state:ct/sldl:2
ocd-division/country:us/state:ct/sldl:3
ocd-division/country:us/state:ct/sldl:4
ocd-division/country:us/state:ct/sldl:5
ocd-division/country:us/state:ct/sldl:6
ocd-division/country:us/state:ct/sldl:7
ocd-division/country:us/state:ct/sldl:8
ocd-division/country:us/state:ct/sldl:9
ocd-division/country:us/state:ct/sldl:10
ocd-division/country:us/state:ct/sldl:11
ocd-division/country:us/state:ct/sldl:12
ocd-division/country:us/state:ct/sldl:13
ocd-division/country:us/state:ct/sldl:14
ocd-division/country:us/state:ct/sldl:15
ocd-division/country:us/state:ct/sldl:16
ocd-division/country:us/state:ct/sldl:17
ocd-division/country:us/state:ct/sldl:18
ocd-division/country:us/state:ct/sldl:19
ocd-division/country:us/state:ct/sldl:20
ocd-division/country:us/state:ct/sldl:21
ocd-division/country:us/state:ct/sldl:22
ocd-division/country:us/state:ct/sldl:23
ocd-division/country:us/state:ct/sldl:24
ocd-division/country:us/state:ct/sldl:25
ocd-division/country:us/state:ct/sldl:26
ocd-division/country:us/state:ct/sldl:27
ocd-division/country:us/state:ct/sldl:28
ocd-division/country:us/state:ct/sldl:29
ocd-division/country:us/state:ct/sldl:30
ocd-division/country:us/state:ct/sldl:31
ocd-division/country:us/state:ct/sldl:32
ocd-division/country:us/state:ct/sldl:33
ocd-division/country:us/state:ct/sldl:34
ocd-division/country:us/state:ct/sldl:35
ocd-division/country:us/state:ct/sldl:36
ocd-division/country:us/state:ct/sldl:37
ocd-division/country:us/state:ct/sldl:38
ocd-division/country:us/state:ct/sldl:39
ocd-division/country:us/state:ct/sldl:40
ocd-division/country:us/state:ct/sldl:41
ocd-division/country:us/state:ct/sldl:42
ocd-division/country:us/state:ct/sldl:43
ocd-division/country:us/state:ct/sldl:44
ocd-division/country:us/state:ct/sldl:45
ocd-division/country:us/state:ct/sldl:46
ocd-division/country:us/state:ct/sldl:47
ocd-division/country:us/state:ct/sldl:48
ocd-division/country:us/state:ct/sldl:49
ocd-division/country:us/state:ct/sldl:50
ocd-division/country:us/state:ct/sldl:51
ocd-division/country:us/state:ct/sldl:52
ocd-division/country:us/state:ct/sldl:53
ocd-division/country:us/state:ct/sldl:54
ocd-division/country:us/state:ct/sldl:55
ocd-division/country:us/state:ct/sldl:56
ocd-division/country:us/state:ct/sldl:57
ocd-division/country:us/state:ct/sldl:58
ocd-division/country:us/state:ct/sldl:59
ocd-division/country:us/state:ct/sldl:60
ocd-division/country:us/state:ct/sldl:61
ocd-division/country:us/state:ct/sldl:62
ocd-division/country:us/state:ct/sldl:63
ocd-division/country:us/state:ct/sldl:64
ocd-division/country:us/state:ct/sldl:65
ocd-division/country:us/state:ct/sldl:66
ocd-division/country:us/state:ct/sldl:67
ocd-division/country:us/state:ct/sldl:68
ocd-division/country:us/state:ct/sldl:69
ocd-division/country:us/state:ct/sldl:70
ocd-division/country:us/state:ct/sldl:71
ocd-division/country:us/state:ct/sldl:72
ocd-division/country:us/state:ct/sldl:73
ocd-division/country:us/state:ct/sldl:74
ocd-division/country:us/state:ct/sldl:75
ocd-division/country:us/state:ct/sldl:76
ocd-division/country:us/state:ct/sldl:77
ocd-division/country:us/state:ct/sldl:78
ocd-division/country:us/state:ct/sldl:79
ocd-division/country:us/state:ct/sldl:80
ocd-division/country:us/state:ct/sldl:81
ocd-division/country:us/state:ct/sldl:82
ocd-division/country:us/state:ct/sldl:83
ocd-division/country:us/state:ct/sldl:84
ocd-division/country:us/state:ct/sldl:85
ocd-division/country:us/state:ct/sldl:86
ocd-division/country:us/state:ct/sldl:87
ocd-division/country:us/state:ct/sldl:88
ocd-division/country:us/state:ct/sldl:89
ocd-division/country:us/state:ct/sldl:90
ocd-division/country:us/state:ct/sldl:91
ocd-division/country:us/state:ct/sldl:92
ocd-division/country:us/state:ct/sldl:93
ocd-division/country:us/state:ct/sldl:94
ocd-division/country:us/state:ct/sldl:95
ocd-division/country:us/state:ct/sldl:96
ocd-division/country:us/state:ct/sldl:97
ocd-division/country:us/state:ct/sldl:98
ocd-division/country:us/state:ct/sldl:99
ocd-division/country:us/state:ct/sldl:100
ocd-division/country:us/state:ct/sldl:101
ocd-division/country:us/state:ct/sldl:102
ocd-division/country:us/state:ct/sldl:103
ocd-division/country:us/state:ct/sldl:104
ocd-division/country:us/state:ct/sldl:105
ocd-division/country:us/state:ct/sldl:106
ocd-division/country:us/state:ct/sldl:107
ocd-division/country:us/state:ct/sldl:108
ocd-division/country:us/state:ct/sldl:109
ocd-division/country:us/state:ct/sldl:110
ocd-division/country:us/state:ct/sldl:111
ocd-division/country:us/state:ct/sldl:112
ocd-division/country:us/state:ct/sldl:113
ocd-division/country:us/state:ct/sldl:114
ocd-division/country:us/state:ct/sldl:115
ocd-division/country:us/state:ct/sldl:116
ocd-division/country:us/state:ct/sldl:117
ocd-division/country:us/state:ct/sldl:118
ocd-division/country:us/state:ct/sldl:119
ocd-division/country:us/state:ct/sldl:120
ocd-division/country:us/state:ct/sldl:121
ocd-division/country:us/state:ct/sldl:122
ocd-division/country:us/state:ct/sldl:123
ocd-division/country:us/state:ct/sldl:124
ocd-division/country:us/state:ct/sldl:125
ocd-division/country:us/state:ct/sldl:126
ocd-division/country:us/state:ct/sldl:127
ocd-division/country:us/state:ct/sldl:128
ocd-division/country:us/state:ct/sldl:129
ocd-division/country:us/state:ct/sldl:130
ocd-division/country:us/state:ct/sldl:131
ocd-division/country:us/state:ct/sldl:132
ocd-division/country:us/state:ct/sldl:133
ocd-division/country:us/state:ct/sldl:134
ocd-division/country:us/state:ct/sldl:135
ocd-division/country:us/state:ct/sldl:136
ocd-division/country:us/state:ct/sldl:137
ocd-division/country:us/state:ct/sldl:138
ocd-division/country:us/state:ct/sldl:139
ocd-division/country:us/state:ct/sldl:140
ocd-division/country:us/state:ct/sldl:141
ocd-division/country:us/state:ct/sldl:142
ocd-division/country:us/state:ct/sldl:143
ocd-division/country:us/state:ct/sldl:144
ocd-division/country:us/state:ct/sldl:145
ocd-division/country:us/state:ct/sldl:146
ocd-division/country:us/state:ct/sldl:147
ocd-division/country:us/state:ct/sldl:148
ocd-division/country:us/state:ct/sldl:149
ocd-division/country:us/state:ct/sldl:150
ocd-division/country:us/state:ct/sldl:151
ocd-division/country:us/district:dc/ward:1
ocd-division/country:us/district:dc/ward:2
ocd-division/country:us/district:dc/ward:3
ocd-division/country:us/district:dc/ward:4
ocd-division/country:us/district:dc/ward:5
ocd-division/country:us/district:dc/ward:6
ocd-division/country:us/district:dc/ward:7
ocd-division/country:us/district:dc/ward:8
ocd-division/country:us/state:de/sldl:1
ocd-division/country:us/state:de/sldl:2
ocd-division/country:us/state:de/sldl:3
ocd-division/country:us/state:de/sldl:4
ocd-division/country:us/state:de/sldl:5
ocd-division/country:us/state:de/sldl:6
ocd-division/country:us/state:de/sldl:7
ocd-division/country:us/state:de/sldl:8
ocd-division/country:us/state:de/sldl:9
ocd-division/country:us/state:de/sldl:10
ocd-division/country:us/state:de/sldl:11
ocd-division/country:us/state:de/sldl:12
ocd-division/country:us/state:de/sldl:13
ocd-division/country:us/state:de/sldl:14
ocd-division/country:us/state:de/sldl:15
ocd-division/country:us/state:de/sldl:16
ocd-division/country:us/state:de/sldl:17
ocd-division/country:us/state:de/sldl:18
ocd-division/country:us/state:de/sldl:19
ocd-division/country:us/state:de/sldl:20
ocd-division/country:us/state:de/sldl:21
ocd-division/country:us/state:de/sldl:22
ocd-division/country:us/state:de/sldl:23
ocd-division/country:us/state:de/sldl:24
ocd-division/country:us/state:de/sldl:25
ocd-division/country:us/state:de/sldl:26
ocd-division/country:us/state:de/sldl:27
ocd-division/country:us/state:de/sldl:28
ocd-division/country:us/state:de/sldl:29
ocd-division/country:us/state:de/sldl:30
ocd-division/country:us/state:de/sldl:31
ocd-division/country:us/state:de/sldl:32
ocd-division/country:us/state:de/sldl:33
ocd-division/country:us/state:de/sldl:34
ocd-division/country:us/state:de/sldl:35
ocd-division/country:us/state:de/sldl:36
ocd-division/country:us/state:de/sldl:37
ocd-division/country:us/state:de/sldl:38
ocd-division/country:us/state:de/sldl:39
ocd-division/country:us/state:de/sldl:40
ocd-division/country:us/state:de/sldl:41
ocd-division/country:us/state:fl/sldl:1
ocd-division/country:us/state:fl/sldl:2
ocd-division/country:us/state:fl/sldl:3
ocd-division/country:us/state:fl/sldl:4
ocd-division/country:us/state:fl/sldl:5
ocd-division/country:us/state:fl/sldl:6
ocd-division/country:us/state:fl/sldl:7
ocd-division/country:us/state:fl/sldl:8
ocd-division/country:us/state:fl/sldl:9
ocd-division/country:us/state:fl/sldl:10
ocd-division/country:us/state:fl/sldl:11
ocd-division/country:us/state:fl/sldl:12
ocd-division/country:us/state:fl/sldl:13
ocd-division/country:us/state:fl/sldl:14
ocd-division/country:us/state:fl/sldl:15
ocd-division/country:us/state:fl/sldl:16
ocd-division/country:us/state:fl/sldl:17
ocd-division/country:us/state:fl/sldl:18
ocd-division/country:us/state:fl/sldl:19
ocd-division/country:us/state:fl/sldl:20
ocd-division/country:us/state:fl/sldl:21
ocd-division/country:us/state:fl/sldl:22
ocd-division/country:us/state:fl/sldl:23
ocd-division/country:us/state:fl/sldl:24
ocd-division/country:us/state:fl/sldl:25
ocd-division/country:us/state:fl/sldl:26
ocd-division/country:us/state:fl/sldl:27
ocd-division/country:us/state:fl/sldl:28
ocd-division/country:us/state:fl/sldl:29
ocd-division/country:us/state:fl/sldl:30
